IP,requests,downloads,downloadsPerRequests
179587,9,1,0.1111111111111111
179588,46,1,0.021739130434782608
179589,14,1,0.07142857142857142
179590,21,0,0.0
179591,1221,0,0.0
179592,38,1,0.02631578947368421
179593,1,1,1.0
179594,3,1,0.3333333333333333
179595,7,1,0.14285714285714285
179596,25,1,0.04
179597,10,1,0.1
179598,2,1,0.5
179599,1865,3,0.0016085790884718498
179600,19,1,0.05263157894736842
179601,1,1,1.0
179602,30,0,0.0
179603,366,0,0.0
179604,1,1,1.0
179605,2,1,0.5
179606,13,1,0.07692307692307693
179607,117,1,0.008547008547008548
179608,2,1,0.5
179609,464,1,0.0021551724137931034
179610,267,0,0.0
179611,2,1,0.5
179612,53,1,0.018867924528301886
179613,2,1,0.5
179614,12,1,0.08333333333333333
179615,5,1,0.2
179616,1,1,1.0
179617,3,1,0.3333333333333333
179618,24,1,0.041666666666666664
179619,3,1,0.3333333333333333
179620,11,1,0.09090909090909091
179621,358,0,0.0
179622,6,1,0.16666666666666666
179623,107,1,0.009345794392523364
179624,66,0,0.0
179625,2,1,0.5
179626,63,1,0.015873015873015872
179627,1,1,1.0
179628,2,1,0.5
179629,1,1,1.0
179630,33,0,0.0
179631,11,1,0.09090909090909091
179632,34,0,0.0
179633,1,1,1.0
179634,466,0,0.0
179635,146,1,0.00684931506849315
179636,1,1,1.0
179637,1,1,1.0
179638,3,3,1.0
179639,830,0,0.0
179640,1,1,1.0
179641,4,0,0.0
179642,1,1,1.0
179643,1,1,1.0
179644,4,1,0.25
179645,33,1,0.030303030303030304
179646,6,0,0.0
179647,1,1,1.0
179648,2,1,0.5
179649,207,0,0.0
179650,1,1,1.0
179651,1,1,1.0
179652,13,1,0.07692307692307693
179653,21,1,0.047619047619047616
179654,7,1,0.14285714285714285
179655,1,1,1.0
179656,23,1,0.043478260869565216
179657,4,1,0.25
179658,398,1,0.002512562814070352
179659,808,1,0.0012376237623762376
179660,2,1,0.5
179661,1,1,1.0
179662,2,1,0.5
179663,14,0,0.0
179664,2,1,0.5
179665,1,1,1.0
179666,1,1,1.0
179667,4,1,0.25
179668,1,1,1.0
179669,4,0,0.0
179670,3,1,0.3333333333333333
179671,164,1,0.006097560975609756
179672,15,0,0.0
179673,2,1,0.5
179674,6,1,0.16666666666666666
179675,20,1,0.05
179676,1,1,1.0
179677,1,1,1.0
179678,220,1,0.004545454545454545
179679,1,1,1.0
179680,134,1,0.007462686567164179
179681,2,1,0.5
179682,2,1,0.5
179683,37,1,0.02702702702702703
179684,5,1,0.2
179685,64,1,0.015625
179686,1,1,1.0
179687,1,1,1.0
179688,3,1,0.3333333333333333
179689,40,0,0.0
179690,1,1,1.0
179691,2,1,0.5
179692,2,1,0.5
179693,109,0,0.0
179694,308,1,0.003246753246753247
179695,47,1,0.02127659574468085
179696,15,1,0.06666666666666667
179697,51,0,0.0
179698,29,1,0.034482758620689655
179699,4,1,0.25
179700,2,1,0.5
179701,405,1,0.0024691358024691358
179702,106,1,0.009433962264150943
179703,2,1,0.5
179704,23,1,0.043478260869565216
179705,1,1,1.0
179706,14,1,0.07142857142857142
179707,1720,3,0.0017441860465116279
179708,23,1,0.043478260869565216
179709,3,1,0.3333333333333333
179710,1,1,1.0
179711,85,1,0.011764705882352941
179712,59,1,0.01694915254237288
179713,21,1,0.047619047619047616
179714,2,1,0.5
179715,1079,1,0.0009267840593141798
179716,1,1,1.0
179717,1,1,1.0
179718,2,1,0.5
179719,405,1,0.0024691358024691358
179720,93,1,0.010752688172043012
179721,53,1,0.018867924528301886
179722,15,1,0.06666666666666667
179723,3,1,0.3333333333333333
179724,4,1,0.25
179725,194,1,0.005154639175257732
179726,10,1,0.1
179727,90,1,0.011111111111111112
179728,1,1,1.0
179729,10,0,0.0
179730,11,1,0.09090909090909091
179731,146,1,0.00684931506849315
179732,101,1,0.009900990099009901
179733,1,1,1.0
179734,2,1,0.5
179735,6,1,0.16666666666666666
179736,95,0,0.0
179737,61,1,0.01639344262295082
179738,17,1,0.058823529411764705
179739,2,1,0.5
179740,8,1,0.125
179741,3,1,0.3333333333333333
179742,2,1,0.5
179743,1,0,0.0
179744,3,0,0.0
179745,1,1,1.0
179746,15,1,0.06666666666666667
179747,158,0,0.0
179748,36,1,0.027777777777777776
179749,1,1,1.0
179750,306,0,0.0
179751,19,0,0.0
179752,17,1,0.058823529411764705
179753,1538,5,0.003250975292587776
179754,1,1,1.0
179755,1407,3,0.0021321961620469083
179756,2,1,0.5
179757,84,1,0.011904761904761904
179758,2347,2,0.0008521516829995739
179759,9,7,0.7777777777777778
179760,6,1,0.16666666666666666
179761,2,1,0.5
179762,12,1,0.08333333333333333
179763,5,1,0.2
179764,1286,0,0.0
179765,207,0,0.0
179766,97,0,0.0
179767,58,0,0.0
179768,24,1,0.041666666666666664
179769,432,0,0.0
179770,1502,1,0.0006657789613848203
179771,1,1,1.0
179772,70,0,0.0
179773,13,1,0.07692307692307693
179774,3,1,0.3333333333333333
179775,3,3,1.0
179776,1223,1,0.0008176614881439084
179777,234,1,0.004273504273504274
179778,1,1,1.0
179779,23,0,0.0
179780,507,3,0.005917159763313609
179781,5,2,0.4
179782,1,1,1.0
179783,115,1,0.008695652173913044
179784,2,1,0.5
179785,4,1,0.25
179786,15,1,0.06666666666666667
179787,7,1,0.14285714285714285
179788,215,0,0.0
179789,5,1,0.2
179790,38,0,0.0
179791,6,1,0.16666666666666666
179792,14,1,0.07142857142857142
179793,7,4,0.5714285714285714
179794,2,1,0.5
179795,2,1,0.5
179796,17,0,0.0
179797,60,1,0.016666666666666666
179798,1,1,1.0
179799,28,1,0.03571428571428571
179800,3,1,0.3333333333333333
179801,16,1,0.0625
179802,1,1,1.0
179803,368,1,0.002717391304347826
179804,1989,1,0.0005027652086475615
179805,3,1,0.3333333333333333
179806,21,1,0.047619047619047616
179807,3,0,0.0
179808,38,1,0.02631578947368421
179809,8,0,0.0
179810,28,1,0.03571428571428571
179811,8,2,0.25
179812,1483,3,0.0020229265003371545
179813,1,1,1.0
179814,2,1,0.5
179815,1,1,1.0
179816,20,1,0.05
179817,6,1,0.16666666666666666
179818,6,1,0.16666666666666666
179819,6,1,0.16666666666666666
179820,2,1,0.5
179821,7,1,0.14285714285714285
179822,1,1,1.0
179823,15,0,0.0
179824,2,1,0.5
179825,4,1,0.25
179826,2,1,0.5
179827,1011,1,0.0009891196834817012
179828,88,1,0.011363636363636364
179829,63,1,0.015873015873015872
179830,4,1,0.25
179831,419,1,0.002386634844868735
179832,1,1,1.0
179833,3,1,0.3333333333333333
179834,314,1,0.0031847133757961785
179835,20,1,0.05
179836,51,1,0.0196078431372549
179837,8,2,0.25
179838,8,4,0.5
179839,1,1,1.0
179840,3,1,0.3333333333333333
179841,819,1,0.001221001221001221
179842,237,1,0.004219409282700422
179843,8,1,0.125
179844,1,1,1.0
179845,142,1,0.007042253521126761
179846,2,1,0.5
179847,1,1,1.0
179848,978,0,0.0
179849,2,1,0.5
179850,619,2,0.0032310177705977385
179851,1981,0,0.0
179852,209,1,0.004784688995215311
179853,113,0,0.0
179854,1,1,1.0
179855,19,1,0.05263157894736842
179856,34,0,0.0
179857,3,1,0.3333333333333333
179858,3547,0,0.0
179859,3,1,0.3333333333333333
179860,34,1,0.029411764705882353
179861,34,1,0.029411764705882353
179862,31,1,0.03225806451612903
179863,2,0,0.0
179864,43,1,0.023255813953488372
179865,93,1,0.010752688172043012
179866,1,1,1.0
179867,90,1,0.011111111111111112
179868,15,1,0.06666666666666667
179869,1,1,1.0
179870,15,1,0.06666666666666667
179871,1380,2,0.0014492753623188406
179872,344,1,0.0029069767441860465
179873,68,1,0.014705882352941176
179874,71,1,0.014084507042253521
179875,368,2,0.005434782608695652
179876,407,1,0.002457002457002457
179877,14,1,0.07142857142857142
179878,4,1,0.25
179879,5,0,0.0
179880,16,1,0.0625
179881,1,1,1.0
179882,4,1,0.25
179883,1020,1,0.000980392156862745
179884,1,1,1.0
179885,9,1,0.1111111111111111
179886,4,1,0.25
179887,3,1,0.3333333333333333
179888,1,1,1.0
179889,2,1,0.5
179890,3,1,0.3333333333333333
179891,740,2,0.002702702702702703
179892,326,0,0.0
179893,289,3,0.010380622837370242
179894,280,1,0.0035714285714285713
179895,68,0,0.0
179896,27,1,0.037037037037037035
179897,243,1,0.00411522633744856
179898,2,1,0.5
179899,1,1,1.0
179900,2,1,0.5
179901,35,2,0.05714285714285714
179902,428,2,0.004672897196261682
179903,8,1,0.125
179904,662,0,0.0
179905,81,1,0.012345679012345678
179906,47,0,0.0
179907,242,1,0.004132231404958678
179908,5,0,0.0
179909,466,1,0.002145922746781116
179910,3,1,0.3333333333333333
179911,2,0,0.0
179912,1772,0,0.0
179913,10,1,0.1
179914,8,1,0.125
179915,2,1,0.5
179916,1,1,1.0
179917,2,1,0.5
179918,13,1,0.07692307692307693
179919,56,1,0.017857142857142856
179920,185,0,0.0
179921,7,0,0.0
179922,148,0,0.0
179923,10,3,0.3
179924,2,1,0.5
179925,5,0,0.0
179926,5,1,0.2
179927,821,2,0.00243605359317905
179928,1,1,1.0
179929,508,1,0.001968503937007874
179930,118,2,0.01694915254237288
179931,11,1,0.09090909090909091
179932,2,1,0.5
179933,1,1,1.0
179934,119,1,0.008403361344537815
179935,14,2,0.14285714285714285
179936,3,2,0.6666666666666666
179937,284,1,0.0035211267605633804
179938,11,1,0.09090909090909091
179939,91,1,0.01098901098901099
179940,1,1,1.0
179941,19,0,0.0
179942,110,1,0.00909090909090909
179943,60,1,0.016666666666666666
179944,1,1,1.0
179945,7,0,0.0
179946,47,1,0.02127659574468085
179947,1,1,1.0
179948,1,1,1.0
179949,5972,3,0.0005023442732752846
179950,45,0,0.0
179951,12,10,0.8333333333333334
179952,18,1,0.05555555555555555
179953,29,1,0.034482758620689655
179954,3,0,0.0
179955,648,1,0.0015432098765432098
179956,6,1,0.16666666666666666
179957,2058,2,0.0009718172983479105
179958,3,1,0.3333333333333333
179959,11,1,0.09090909090909091
179960,23,1,0.043478260869565216
179961,1,1,1.0
179962,20,1,0.05
179963,514,1,0.0019455252918287938
179964,1,1,1.0
179965,1,1,1.0
179966,3,1,0.3333333333333333
179967,1,1,1.0
179968,56,0,0.0
179969,13,1,0.07692307692307693
179970,925,1,0.001081081081081081
179971,78,0,0.0
179972,2,1,0.5
179973,138,1,0.007246376811594203
179974,64,0,0.0
179975,2,1,0.5
179976,5,1,0.2
179977,1,1,1.0
179978,25,1,0.04
179979,7,1,0.14285714285714285
179980,21,1,0.047619047619047616
179981,2,1,0.5
179982,21,1,0.047619047619047616
179983,3,0,0.0
179984,384,1,0.0026041666666666665
179985,2,1,0.5
179986,268,1,0.0037313432835820895
179987,3,1,0.3333333333333333
179988,10,1,0.1
179989,8,1,0.125
179990,3,1,0.3333333333333333
179991,3,1,0.3333333333333333
179992,12,1,0.08333333333333333
179993,379,0,0.0
179994,89,1,0.011235955056179775
179995,518,1,0.0019305019305019305
179996,93,0,0.0
179997,1578,2,0.0012674271229404308
179998,2,1,0.5
179999,8,1,0.125
180000,7,3,0.42857142857142855
180001,301,0,0.0
180002,12,1,0.08333333333333333
180003,196,2,0.01020408163265306
180004,46,1,0.021739130434782608
180005,1,1,1.0
180006,1126,2,0.0017761989342806395
180007,56,1,0.017857142857142856
180008,1,1,1.0
180009,2,1,0.5
180010,49,1,0.02040816326530612
180011,21,1,0.047619047619047616
180012,42,0,0.0
180013,30,0,0.0
180014,282,1,0.0035460992907801418
180015,1,1,1.0
180016,2134,1,0.00046860356138706655
180017,685,1,0.00145985401459854
180018,360,2,0.005555555555555556
180019,241,0,0.0
180020,4,4,1.0
180021,20,0,0.0
180022,7,0,0.0
180023,4,1,0.25
180024,1914,2,0.0010449320794148381
180025,6,1,0.16666666666666666
180026,69,1,0.014492753623188406
180027,3,1,0.3333333333333333
180028,3,1,0.3333333333333333
180029,35,1,0.02857142857142857
180030,3,1,0.3333333333333333
180031,52,0,0.0
180032,76,1,0.013157894736842105
180033,4,1,0.25
180034,1,1,1.0
180035,187,1,0.0053475935828877
180036,9,1,0.1111111111111111
180037,2,1,0.5
180038,19,1,0.05263157894736842
180039,27,1,0.037037037037037035
180040,16,1,0.0625
180041,313,1,0.003194888178913738
180042,14,1,0.07142857142857142
180043,5,1,0.2
180044,68,0,0.0
180045,2,1,0.5
180046,16,0,0.0
180047,14,1,0.07142857142857142
180048,7,1,0.14285714285714285
180049,3,1,0.3333333333333333
180050,5,0,0.0
180051,150,0,0.0
180052,2,1,0.5
180053,24,0,0.0
180054,3,1,0.3333333333333333
180055,28,1,0.03571428571428571
180056,9,1,0.1111111111111111
180057,1,0,0.0
180058,9,0,0.0
180059,23,1,0.043478260869565216
180060,37,1,0.02702702702702703
180061,87,0,0.0
180062,1,1,1.0
180063,3,1,0.3333333333333333
180064,2,1,0.5
180065,4,4,1.0
180066,689,0,0.0
180067,9,1,0.1111111111111111
180068,51,1,0.0196078431372549
180069,480,0,0.0
180070,4,0,0.0
180071,41,1,0.024390243902439025
180072,581,1,0.0017211703958691911
180073,321,2,0.006230529595015576
180074,2,1,0.5
180075,5,1,0.2
180076,98,1,0.01020408163265306
180077,1007,1,0.0009930486593843098
180078,17,0,0.0
180079,1078,1,0.0009276437847866419
180080,268,2,0.007462686567164179
180081,116,1,0.008620689655172414
180082,1,1,1.0
180083,3,0,0.0
180084,10,0,0.0
180085,3,1,0.3333333333333333
180086,2342,4,0.0017079419299743809
180087,8,1,0.125
180088,3,1,0.3333333333333333
180089,319,1,0.003134796238244514
180090,12,3,0.25
180091,233,1,0.004291845493562232
180092,1,0,0.0
180093,31,5,0.16129032258064516
180094,1,0,0.0
180095,1,1,1.0
180096,41,1,0.024390243902439025
180097,38,1,0.02631578947368421
180098,1,1,1.0
180099,21,0,0.0
180100,1,1,1.0
180101,6,1,0.16666666666666666
180102,3,1,0.3333333333333333
180103,1244,2,0.001607717041800643
180104,1450,3,0.0020689655172413794
180105,164,1,0.006097560975609756
180106,131,1,0.007633587786259542
180107,9,1,0.1111111111111111
180108,1,1,1.0
180109,347,1,0.002881844380403458
180110,71,0,0.0
180111,3,1,0.3333333333333333
180112,171,1,0.005847953216374269
180113,1,0,0.0
180114,50,1,0.02
180115,886,0,0.0
180116,23,3,0.13043478260869565
180117,27,1,0.037037037037037035
180118,1,1,1.0
180119,1,1,1.0
180120,27,1,0.037037037037037035
180121,1417,2,0.0014114326040931546
180122,3,1,0.3333333333333333
180123,60,0,0.0
180124,294,0,0.0
180125,59,1,0.01694915254237288
180126,3,2,0.6666666666666666
180127,116,0,0.0
180128,597,1,0.0016750418760469012
180129,44,2,0.045454545454545456
180130,2,2,1.0
180131,6,1,0.16666666666666666
180132,355,0,0.0
180133,75,0,0.0
180134,4,1,0.25
180135,6,1,0.16666666666666666
180136,26,0,0.0
180137,2,1,0.5
180138,2,1,0.5
180139,2,1,0.5
180140,1,1,1.0
180141,1,1,1.0
180142,15,1,0.06666666666666667
180143,4,1,0.25
180144,120,1,0.008333333333333333
180145,106,1,0.009433962264150943
180146,678,1,0.0014749262536873156
180147,79,1,0.012658227848101266
180148,8,1,0.125
180149,3,1,0.3333333333333333
180150,5,1,0.2
180151,1,1,1.0
180152,254,1,0.003937007874015748
180153,8,1,0.125
180154,3,1,0.3333333333333333
180155,2,1,0.5
180156,1146,2,0.0017452006980802793
180157,109,0,0.0
180158,3,1,0.3333333333333333
180159,121,1,0.008264462809917356
180160,618,2,0.003236245954692557
180161,4,1,0.25
180162,1,1,1.0
180163,2,1,0.5
180164,293,1,0.0034129692832764505
180165,1484,1,0.0006738544474393531
180166,939,1,0.0010649627263045794
180167,94,1,0.010638297872340425
180168,1,1,1.0
180169,1,1,1.0
180170,386,0,0.0
180171,14,1,0.07142857142857142
180172,476,1,0.0021008403361344537
180173,20,1,0.05
180174,42,1,0.023809523809523808
180175,11,1,0.09090909090909091
180176,49,1,0.02040816326530612
180177,46,1,0.021739130434782608
180178,28,1,0.03571428571428571
180179,7,1,0.14285714285714285
180180,1121,2,0.001784121320249777
180181,777,1,0.001287001287001287
180182,1,1,1.0
180183,2,1,0.5
180184,1541,3,0.001946787800129786
180185,6,1,0.16666666666666666
180186,7,0,0.0
180187,10,0,0.0
180188,680,0,0.0
180189,11,1,0.09090909090909091
180190,12,1,0.08333333333333333
180191,24,1,0.041666666666666664
180192,17,1,0.058823529411764705
180193,3,0,0.0
180194,152,1,0.006578947368421052
180195,14,1,0.07142857142857142
180196,1,1,1.0
180197,154,1,0.006493506493506494
180198,23,1,0.043478260869565216
180199,1,1,1.0
180200,19,1,0.05263157894736842
180201,57,1,0.017543859649122806
180202,5,1,0.2
180203,1,1,1.0
180204,27,1,0.037037037037037035
180205,1,1,1.0
180206,1487,2,0.0013449899125756557
180207,1,1,1.0
180208,14,0,0.0
180209,2020,1,0.0004950495049504951
180210,24,1,0.041666666666666664
180211,1,1,1.0
180212,2,1,0.5
180213,39,0,0.0
180214,3,1,0.3333333333333333
180215,29,1,0.034482758620689655
180216,2,1,0.5
180217,3,1,0.3333333333333333
180218,1,1,1.0
180219,28,1,0.03571428571428571
180220,3,1,0.3333333333333333
180221,119,1,0.008403361344537815
180222,718,1,0.001392757660167131
180223,13,4,0.3076923076923077
180224,6,1,0.16666666666666666
180225,26,1,0.038461538461538464
180226,1,1,1.0
180227,1,1,1.0
180228,1266,0,0.0
180229,5,1,0.2
180230,496,0,0.0
180231,3,1,0.3333333333333333
180232,208,2,0.009615384615384616
180233,6,1,0.16666666666666666
180234,13,1,0.07692307692307693
180235,121,1,0.008264462809917356
180236,33,0,0.0
180237,5,1,0.2
180238,14,1,0.07142857142857142
180239,15,1,0.06666666666666667
180240,1,1,1.0
180241,1,0,0.0
180242,9,1,0.1111111111111111
180243,110,0,0.0
180244,11,1,0.09090909090909091
180245,2,1,0.5
180246,184,1,0.005434782608695652
180247,440,1,0.0022727272727272726
180248,15,1,0.06666666666666667
180249,578,0,0.0
180250,41,3,0.07317073170731707
180251,13,1,0.07692307692307693
180252,354,0,0.0
180253,1,1,1.0
180254,23,1,0.043478260869565216
180255,248,1,0.004032258064516129
180256,8,1,0.125
180257,1,1,1.0
180258,4,1,0.25
180259,10,1,0.1
180260,160,1,0.00625
180261,6,1,0.16666666666666666
180262,817,2,0.0024479804161566705
180263,3,1,0.3333333333333333
180264,866,1,0.0011547344110854503
180265,22,1,0.045454545454545456
180266,17,1,0.058823529411764705
180267,71,1,0.014084507042253521
180268,5,0,0.0
180269,1,1,1.0
180270,11,1,0.09090909090909091
180271,1,1,1.0
180272,1647,2,0.0012143290831815423
180273,86,0,0.0
180274,6,1,0.16666666666666666
180275,16,1,0.0625
180276,1,1,1.0
180277,362,0,0.0
180278,1,1,1.0
180279,92,1,0.010869565217391304
180280,254,1,0.003937007874015748
180281,1087,1,0.0009199632014719411
180282,3,1,0.3333333333333333
180283,5,1,0.2
180284,700,2,0.002857142857142857
180285,699,2,0.002861230329041488
180286,2,1,0.5
180287,1,1,1.0
180288,302,1,0.0033112582781456954
180289,2,1,0.5
180290,24,1,0.041666666666666664
180291,1,1,1.0
180292,448,3,0.006696428571428571
180293,198,0,0.0
180294,9,1,0.1111111111111111
180295,48,1,0.020833333333333332
180296,3,1,0.3333333333333333
180297,241,1,0.004149377593360996
180298,2133,1,0.00046882325363338024
180299,39,0,0.0
180300,6,1,0.16666666666666666
180301,2,1,0.5
180302,4,1,0.25
180303,2,1,0.5
180304,302,1,0.0033112582781456954
180305,93,1,0.010752688172043012
180306,57,0,0.0
180307,367,0,0.0
180308,56,0,0.0
180309,1,1,1.0
180310,5,0,0.0
180311,1,1,1.0
180312,7,1,0.14285714285714285
180313,342,1,0.0029239766081871343
180314,23,1,0.043478260869565216
180315,2,1,0.5
180316,161,0,0.0
180317,1,1,1.0
180318,33,0,0.0
180319,3,1,0.3333333333333333
180320,3,1,0.3333333333333333
180321,903,1,0.0011074197120708748
180322,511,0,0.0
180323,6,1,0.16666666666666666
180324,4,1,0.25
180325,17,1,0.058823529411764705
180326,18,0,0.0
180327,188,1,0.005319148936170213
180328,18,0,0.0
180329,306,0,0.0
180330,19,1,0.05263157894736842
180331,12,1,0.08333333333333333
180332,261,0,0.0
180333,8,1,0.125
180334,3,1,0.3333333333333333
180335,26,0,0.0
180336,338,1,0.0029585798816568047
180337,2,1,0.5
180338,1,1,1.0
180339,5,1,0.2
180340,54,1,0.018518518518518517
180341,10,1,0.1
180342,6,1,0.16666666666666666
180343,7,1,0.14285714285714285
180344,1,1,1.0
180345,2,1,0.5
180346,3,1,0.3333333333333333
180347,237,1,0.004219409282700422
180348,41,1,0.024390243902439025
180349,5,1,0.2
180350,1,1,1.0
180351,75,0,0.0
180352,19,1,0.05263157894736842
180353,1116,1,0.0008960573476702509
180354,3,1,0.3333333333333333
180355,9,0,0.0
180356,2,1,0.5
180357,5,1,0.2
180358,1,1,1.0
180359,7,1,0.14285714285714285
180360,570,0,0.0
180361,2,1,0.5
180362,38,0,0.0
180363,47,0,0.0
180364,53,1,0.018867924528301886
180365,1,1,1.0
180366,3,0,0.0
180367,16,0,0.0
180368,8,1,0.125
180369,250,2,0.008
180370,1,1,1.0
180371,46,1,0.021739130434782608
180372,37,0,0.0
180373,95,0,0.0
180374,717,3,0.0041841004184100415
180375,609,1,0.0016420361247947454
180376,168,1,0.005952380952380952
180377,5,0,0.0
180378,4,2,0.5
180379,2,1,0.5
180380,509,1,0.0019646365422396855
180381,6,1,0.16666666666666666
180382,1,0,0.0
180383,632,1,0.0015822784810126582
180384,39,0,0.0
180385,32,1,0.03125
180386,40,1,0.025
180387,10,1,0.1
180388,28,1,0.03571428571428571
180389,12,0,0.0
180390,395,1,0.002531645569620253
180391,3,1,0.3333333333333333
180392,645,0,0.0
180393,311,2,0.006430868167202572
180394,2,1,0.5
180395,81,1,0.012345679012345678
180396,3,1,0.3333333333333333
180397,13,1,0.07692307692307693
180398,1,1,1.0
180399,127,1,0.007874015748031496
180400,2,1,0.5
180401,10,1,0.1
180402,17,6,0.35294117647058826
180403,1,1,1.0
180404,4,1,0.25
180405,439,1,0.002277904328018223
180406,6,1,0.16666666666666666
180407,5,1,0.2
180408,2,1,0.5
180409,26,0,0.0
180410,2,1,0.5
180411,725,0,0.0
180412,600,0,0.0
180413,3,1,0.3333333333333333
180414,424,0,0.0
180415,200,1,0.005
180416,6,1,0.16666666666666666
180417,8,1,0.125
180418,1006,2,0.0019880715705765406
180419,1314,1,0.00076103500761035
180420,1,1,1.0
180421,2,1,0.5
180422,1,1,1.0
180423,583,0,0.0
180424,8,1,0.125
180425,4,1,0.25
180426,1,1,1.0
180427,22,1,0.045454545454545456
180428,3,1,0.3333333333333333
180429,15,1,0.06666666666666667
180430,2,1,0.5
180431,1,1,1.0
180432,12,12,1.0
180433,7,1,0.14285714285714285
180434,16,1,0.0625
180435,3,1,0.3333333333333333
180436,2,1,0.5
180437,7,1,0.14285714285714285
180438,958,1,0.0010438413361169101
180439,92,1,0.010869565217391304
180440,2,1,0.5
180441,52,1,0.019230769230769232
180442,1220,1,0.000819672131147541
180443,1,1,1.0
180444,3,1,0.3333333333333333
180445,1,1,1.0
180446,2,1,0.5
180447,1149,0,0.0
180448,32,1,0.03125
180449,3,1,0.3333333333333333
180450,1,1,1.0
180451,1,1,1.0
180452,2,1,0.5
180453,29,0,0.0
180454,20,1,0.05
180455,49,1,0.02040816326530612
180456,5,0,0.0
180457,1,1,1.0
180458,2,1,0.5
180459,57,19,0.3333333333333333
180460,2,1,0.5
180461,1,0,0.0
180462,37,1,0.02702702702702703
180463,3,0,0.0
180464,6,1,0.16666666666666666
180465,1,1,1.0
180466,9,1,0.1111111111111111
180467,3,1,0.3333333333333333
180468,1,1,1.0
180469,845,1,0.001183431952662722
180470,9,1,0.1111111111111111
180471,56,1,0.017857142857142856
180472,200,0,0.0
180473,3,1,0.3333333333333333
180474,2,1,0.5
180475,381,2,0.005249343832020997
180476,423,0,0.0
180477,303,1,0.0033003300330033004
180478,2,1,0.5
180479,2,1,0.5
180480,15,1,0.06666666666666667
180481,5,1,0.2
180482,1370,1,0.00072992700729927
180483,3,1,0.3333333333333333
180484,39,0,0.0
180485,4,1,0.25
180486,19,1,0.05263157894736842
180487,1,1,1.0
180488,2,1,0.5
180489,1,1,1.0
180490,44,1,0.022727272727272728
180491,358,0,0.0
180492,1,1,1.0
180493,1,1,1.0
180494,25,1,0.04
180495,337,0,0.0
180496,2,2,1.0
180497,42,1,0.023809523809523808
180498,39,1,0.02564102564102564
180499,1,1,1.0
180500,7,1,0.14285714285714285
180501,13,1,0.07692307692307693
180502,1,1,1.0
180503,32,1,0.03125
180504,13,1,0.07692307692307693
180505,5,1,0.2
180506,1965,1,0.0005089058524173028
180507,26,9,0.34615384615384615
180508,1,1,1.0
180509,14,1,0.07142857142857142
180510,1,1,1.0
180511,2,1,0.5
180512,1,1,1.0
180513,32,1,0.03125
180514,9,1,0.1111111111111111
180515,1,1,1.0
180516,9,1,0.1111111111111111
180517,1044,1,0.0009578544061302681
180518,5,0,0.0
180519,2,1,0.5
180520,4,1,0.25
180521,5,1,0.2
180522,3,1,0.3333333333333333
180523,5,1,0.2
180524,83,0,0.0
180525,535,1,0.001869158878504673
180526,248,1,0.004032258064516129
180527,31,0,0.0
180528,313,1,0.003194888178913738
180529,39,1,0.02564102564102564
180530,2,1,0.5
180531,1,1,1.0
180532,7,1,0.14285714285714285
180533,81,0,0.0
180534,1609,2,0.001243008079552517
180535,1387,6,0.004325883201153569
180536,3,1,0.3333333333333333
180537,7,1,0.14285714285714285
180538,3,1,0.3333333333333333
180539,545,2,0.003669724770642202
180540,314,1,0.0031847133757961785
180541,572,1,0.0017482517482517483
180542,2,1,0.5
180543,1,1,1.0
180544,2,1,0.5
180545,3548,0,0.0
180546,1,1,1.0
180547,9,1,0.1111111111111111
180548,1,1,1.0
180549,224,1,0.004464285714285714
180550,8,2,0.25
180551,1,1,1.0
180552,97,0,0.0
180553,1584,2,0.0012626262626262627
180554,1055,2,0.0018957345971563982
180555,2,1,0.5
180556,87,1,0.011494252873563218
180557,1,1,1.0
180558,183,0,0.0
180559,3,1,0.3333333333333333
180560,3,1,0.3333333333333333
180561,6,1,0.16666666666666666
180562,5,0,0.0
180563,69,0,0.0
180564,4,1,0.25
180565,404,0,0.0
180566,43,0,0.0
180567,75,1,0.013333333333333334
180568,172,1,0.005813953488372093
180569,58,0,0.0
180570,13,1,0.07692307692307693
180571,1,1,1.0
180572,6,1,0.16666666666666666
180573,3,1,0.3333333333333333
180574,2,1,0.5
180575,2,1,0.5
180576,18,3,0.16666666666666666
180577,65,1,0.015384615384615385
180578,1,1,1.0
180579,1647,4,0.0024286581663630845
180580,3,1,0.3333333333333333
180581,2,1,0.5
180582,7,5,0.7142857142857143
180583,11,1,0.09090909090909091
180584,449,1,0.0022271714922048997
180585,218,1,0.0045871559633027525
180586,1,1,1.0
180587,1,1,1.0
180588,1516,1,0.0006596306068601583
180589,39,1,0.02564102564102564
180590,3,1,0.3333333333333333
180591,4,2,0.5
180592,812,2,0.0024630541871921183
180593,13,1,0.07692307692307693
180594,1,1,1.0
180595,1,1,1.0
180596,11,1,0.09090909090909091
180597,530,2,0.0037735849056603774
180598,464,1,0.0021551724137931034
180599,31,1,0.03225806451612903
180600,1,1,1.0
180601,208,1,0.004807692307692308
180602,1,1,1.0
180603,11,0,0.0
180604,1211,0,0.0
180605,753,0,0.0
180606,68,0,0.0
180607,4,1,0.25
180608,42,1,0.023809523809523808
180609,1,1,1.0
180610,4,1,0.25
180611,1,0,0.0
180612,1,1,1.0
180613,116,0,0.0
180614,6,6,1.0
180615,316,1,0.0031645569620253164
180616,1,1,1.0
180617,14,1,0.07142857142857142
180618,424,2,0.0047169811320754715
